inst,family,spec,n_tr,tr_r,tr_wr,tr_pf,tr_dd,segs,seg_ok,te_n,te_r,te_pf
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.25|a10|m1.0|tp0.75|x10,405,-6.9,56.79,0.96,15.84,-0.2 / -5.5 / -0.5,False,146,9.28,1.2
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.25|a10|m1.0|tp0.75|x11,405,-7.58,57.78,0.95,16.91,-0.3 / -7.5 / +0.8,False,146,4.98,1.09
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.25|a10|m1.0|tpopp|x10,405,-78.39,37.78,0.64,82.47,-14.8 / -37.6 / -25.3,False,146,-4.34,0.92
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.25|a10|m1.0|tpopp|x11,405,-87.23,35.31,0.63,90.56,-20.1 / -40.8 / -25.8,False,146,-6.27,0.9
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.25|a10|m1.5|tp0.5|x10,405,-1.31,61.48,0.99,12.75,+0.7 / +1.0 / -2.5,False,146,6.41,1.2
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.25|a10|m1.5|tp0.5|x11,405,0.32,64.44,1.0,11.66,+1.3 / +1.7 / -2.3,False,146,5.81,1.17
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.25|a10|m1.5|tp0.75|x10,405,-36.45,47.16,0.75,39.62,-11.5 / -12.0 / -12.4,False,146,-1.48,0.96
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.25|a10|m1.5|tp0.75|x11,405,-39.69,49.14,0.75,41.9,-13.2 / -12.6 / -13.5,False,146,0.35,1.01
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.25|a10|m1.5|tpopp|x10,405,-55.96,41.73,0.64,58.67,-12.3 / -22.6 / -20.7,False,146,-5.22,0.86
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.25|a10|m1.5|tpopp|x11,405,-61.73,41.73,0.64,63.83,-16.0 / -23.7 / -21.7,False,146,-2.52,0.94
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.0|tp0.5|x10,382,-6.22,66.75,0.95,18.32,+2.5 / -4.0 / -4.0,False,135,19.14,1.67
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.0|tp0.5|x11,382,-9.13,67.28,0.93,20.68,+2.2 / -6.5 / -4.3,False,135,17.98,1.59
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.0|tp0.75|x10,382,6.56,58.64,1.05,13.11,+7.8 / -2.5 / +1.9,False,135,11.88,1.28
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.0|tp0.75|x11,382,5.61,59.69,1.04,13.2,+7.1 / -3.9 / +2.9,False,135,9.96,1.21
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.0|tpopp|x10,382,-82.51,38.22,0.6,86.13,-28.6 / -30.3 / -23.0,False,135,-7.29,0.86
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.0|tpopp|x11,382,-94.44,34.03,0.58,98.19,-31.8 / -39.5 / -22.7,False,135,-8.82,0.85
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.5|tp0.5|x10,382,11.25,63.87,1.12,11.38,+8.8 / +2.5 / +0.4,True,135,8.13,1.28
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.5|tp0.5|x11,382,11.73,66.49,1.11,9.71,+8.0 / +2.7 / +1.4,True,135,8.45,1.27
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.5|tp0.75|x10,382,-22.14,49.74,0.83,27.3,-11.4 / -7.3 / -3.0,False,135,-2.07,0.94
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.5|tp0.75|x11,382,-23.61,51.31,0.84,27.34,-10.9 / -9.2 / -3.2,False,135,-0.29,0.99
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.5|tpopp|x10,382,-57.38,42.67,0.61,59.6,-17.9 / -20.7 / -18.3,False,135,-7.73,0.79
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.5|a10|m1.5|tpopp|x11,382,-64.48,41.1,0.61,66.67,-21.1 / -24.0 / -19.0,False,135,-5.26,0.87
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.0|tp0.5|x10,342,4.07,69.01,1.04,11.24,+7.0 / -2.4 / -1.0,False,129,17.52,1.62
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.0|tp0.5|x11,342,2.79,69.3,1.03,14.17,+7.5 / -4.8 / -0.3,False,129,17.31,1.6
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.0|tp0.75|x10,342,12.37,59.94,1.1,10.34,+12.7 / -3.1 / +3.2,False,129,12.64,1.32
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.0|tp0.75|x11,342,10.41,60.53,1.08,13.54,+12.3 / -6.0 / +4.3,False,129,13.02,1.3
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.0|tpopp|x10,342,-74.77,37.13,0.6,76.13,-26.2 / -29.2 / -19.0,False,129,-7.5,0.85
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.0|tpopp|x11,342,-77.76,35.09,0.61,78.44,-27.2 / -31.7 / -18.7,False,129,-7.86,0.86
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.5|tp0.5|x10,342,12.55,64.62,1.15,6.03,+8.7 / -0.4 / +4.6,False,129,10.52,1.41
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.5|tp0.5|x11,342,9.79,66.37,1.11,6.26,+7.3 / -1.2 / +3.9,False,129,11.89,1.43
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.5|tp0.75|x10,342,-18.16,50.0,0.84,23.63,-7.3 / -4.7 / -5.9,False,129,0.63,1.02
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.5|tp0.75|x11,342,-17.03,52.05,0.86,22.13,-6.8 / -5.6 / -4.5,False,129,1.45,1.04
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.5|tpopp|x10,342,-54.12,40.64,0.6,54.7,-18.8 / -19.8 / -15.3,False,129,-5.43,0.84
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev|b0.75|a10|m1.5|tpopp|x11,342,-56.23,40.64,0.62,56.35,-20.7 / -20.1 / -15.3,False,129,-3.86,0.9
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.0|tp0.5|x10,108,-22.98,53.7,0.52,25.09,-3.1 / -10.9 / -9.5,False,26,-1.3,0.84
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.0|tp0.5|x11,108,-18.38,54.63,0.59,20.66,-2.8 / -10.4 / -5.6,False,26,-0.19,0.97
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.0|tp0.75|x10,108,-16.96,50.93,0.66,19.7,+0.6 / -10.8 / -7.0,False,26,-2.13,0.77
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.0|tp0.75|x11,108,-13.72,50.0,0.71,16.77,-1.1 / -9.7 / -3.1,False,26,-3.48,0.64
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.0|tpopp|x10,108,-21.31,48.15,0.57,25.23,-0.7 / -13.0 / -7.9,False,26,-3.03,0.7
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.0|tpopp|x11,108,-18.27,47.22,0.61,23.02,-1.8 / -10.9 / -5.7,False,26,-2.45,0.74
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.5|tp0.5|x10,108,-13.99,55.56,0.63,15.65,-0.8 / -8.1 / -5.2,False,26,-1.86,0.73
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.5|tp0.5|x11,108,-7.46,53.7,0.77,9.47,-0.8 / -5.7 / -1.2,False,26,0.14,1.03
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.5|tp0.75|x10,108,-15.72,48.15,0.64,17.76,-1.7 / -9.4 / -4.8,False,26,-1.58,0.8
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.5|tp0.75|x11,108,-9.68,45.37,0.74,11.76,-2.4 / -6.4 / -1.0,False,26,0.97,1.19
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.5|tpopp|x10,108,-14.16,52.78,0.6,16.77,-1.9 / -6.2 / -6.2,False,26,-2.51,0.69
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.25|a10|m1.5|tpopp|x11,108,-10.16,50.0,0.67,13.32,-2.0 / -5.2 / -3.1,False,26,0.99,1.2
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.0|tp0.5|x10,74,-16.14,52.7,0.51,19.03,-1.9 / -8.0 / -5.8,False,15,-1.46,0.72
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.0|tp0.5|x11,74,-13.62,52.7,0.56,16.68,-1.6 / -6.9 / -4.7,False,15,-1.3,0.75
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.0|tp0.75|x10,74,-13.95,48.65,0.6,16.9,-0.0 / -8.7 / -4.8,False,15,-3.38,0.52
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.0|tp0.75|x11,74,-11.92,45.95,0.64,15.4,-1.0 / -6.9 / -3.7,False,15,-3.15,0.54
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.0|tpopp|x10,74,-12.82,47.3,0.62,17.11,-0.8 / -6.8 / -4.8,False,15,-4.09,0.45
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.0|tpopp|x11,74,-12.38,44.59,0.63,18.1,-0.7 / -6.4 / -4.9,False,15,-2.79,0.57
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.5|tp0.5|x10,74,-8.98,55.41,0.65,11.16,-0.7 / -5.1 / -2.9,False,15,-3.52,0.41
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.5|tp0.5|x11,74,-7.73,48.65,0.66,10.05,-1.1 / -5.6 / -0.9,False,15,-0.47,0.86
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.5|tp0.75|x10,74,-7.95,50.0,0.71,10.48,+0.6 / -6.6 / -1.7,False,15,-5.77,0.28
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.5|tp0.75|x11,74,-9.82,40.54,0.63,12.29,-1.3 / -7.6 / -0.8,False,15,-1.54,0.65
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.5|tpopp|x10,74,-8.94,51.35,0.63,11.85,-1.8 / -3.6 / -3.3,False,15,-4.34,0.34
GOLD,B_london,B_london_rev|ref19-21o1|act07-10|rev_cf|b0.5|a10|m1.5|tpopp|x11,74,-8.29,45.95,0.63,12.1,-2.0 / -4.2 / -1.9,False,15,-0.37,0.89
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.0|tp0.5|x10,383,-10.36,67.62,0.92,17.23,+0.0 / -2.3 / -8.6,False,132,-1.93,0.95
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.0|tp0.5|x11,383,-10.23,67.62,0.92,17.43,+0.1 / -2.5 / -8.4,False,132,-1.65,0.96
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.0|tp0.75|x10,383,1.54,59.79,1.01,18.51,+10.3 / +2.7 / -12.2,False,132,-1.51,0.97
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.0|tp0.75|x11,383,0.22,59.53,1.0,20.77,+10.4 / +3.5 / -14.4,False,132,-4.83,0.91
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.0|tpopp|x10,383,12.06,42.82,1.06,33.64,+32.4 / +8.0 / -29.1,False,132,-7.93,0.87
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.0|tpopp|x11,383,8.74,39.95,1.04,42.79,+37.0 / +9.9 / -39.0,False,132,-6.3,0.9
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.5|tp0.5|x10,383,1.76,66.32,1.02,16.7,+6.6 / -2.2 / -3.2,False,132,-0.98,0.97
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.5|tp0.5|x11,383,-0.34,66.58,1.0,18.26,+6.7 / -0.5 / -7.1,False,132,0.11,1.0
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.5|tp0.75|x10,383,6.02,57.44,1.04,22.34,+16.1 / -4.9 / -5.9,False,132,-0.42,0.99
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.5|tp0.75|x11,383,3.56,56.14,1.03,25.28,+18.4 / -3.8 / -11.7,False,132,3.38,1.08
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.5|tpopp|x10,383,-2.64,47.26,0.98,30.55,+20.0 / -5.9 / -17.3,False,132,-5.44,0.87
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.25|a10|m1.5|tpopp|x11,383,-3.7,45.17,0.98,37.48,+27.7 / -4.7 / -27.3,False,132,-1.01,0.98
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.0|tp0.5|x10,358,-14.08,67.04,0.88,21.54,-2.8 / -4.5 / -7.2,False,124,1.64,1.04
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.0|tp0.5|x11,358,-13.54,67.04,0.89,21.48,-2.3 / -4.7 / -7.0,False,124,2.08,1.05
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.0|tp0.75|x10,358,-0.01,59.78,1.0,19.86,+10.4 / -2.8 / -8.4,False,124,-1.52,0.97
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.0|tp0.75|x11,358,-0.43,59.5,1.0,20.99,+11.2 / -2.2 / -10.2,False,124,-4.5,0.91
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.0|tpopp|x10,358,16.3,42.74,1.08,28.89,+33.8 / +5.0 / -23.2,False,124,-10.6,0.82
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.0|tpopp|x11,358,12.69,39.11,1.06,37.45,+40.0 / +5.3 / -33.4,False,124,-11.44,0.82
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.5|tp0.5|x10,358,-2.12,65.92,0.98,18.07,+5.5 / -5.9 / -2.3,False,124,-0.41,0.99
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.5|tp0.5|x11,358,-3.94,65.92,0.97,19.46,+5.8 / -4.3 / -6.0,False,124,1.43,1.04
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.5|tp0.75|x10,358,10.87,59.22,1.09,13.91,+12.3 / -5.2 / +3.0,False,124,-1.91,0.95
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.5|tp0.75|x11,358,6.21,56.7,1.05,17.57,+12.7 / -4.8 / -2.4,False,124,1.39,1.04
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.5|tpopp|x10,358,-3.31,46.65,0.98,29.54,+19.0 / -7.5 / -15.3,False,124,-7.26,0.83
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.5|a10|m1.5|tpopp|x11,358,-5.36,43.85,0.97,36.08,+26.1 / -7.3 / -24.7,False,124,-3.67,0.91
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.0|tp0.5|x10,340,-24.35,64.71,0.8,30.94,-5.9 / -7.4 / -11.5,False,117,-1.17,0.97
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.0|tp0.5|x11,340,-24.44,64.71,0.8,31.38,-6.1 / -7.6 / -11.2,False,117,-0.56,0.99
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.0|tp0.75|x10,340,-11.87,57.65,0.92,26.18,+5.7 / -5.4 / -12.9,False,117,0.47,1.01
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.0|tp0.75|x11,340,-12.5,57.35,0.92,27.04,+6.0 / -4.8 / -14.4,False,117,-2.24,0.95
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.0|tpopp|x10,340,1.11,41.76,1.01,23.38,+15.6 / +2.0 / -17.2,False,117,-10.92,0.8
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.0|tpopp|x11,340,-1.19,38.53,0.99,29.79,+20.9 / +2.6 / -25.6,False,117,-10.73,0.82
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.5|tp0.5|x10,340,-9.74,63.82,0.91,21.27,+2.8 / -7.2 / -5.8,False,117,1.15,1.04
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.5|tp0.5|x11,340,-10.8,64.12,0.9,21.77,+2.7 / -5.6 / -8.4,False,117,2.33,1.07
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.5|tp0.75|x10,340,7.65,58.24,1.06,16.83,+12.5 / -4.7 / -0.9,False,117,-1.45,0.96
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.5|tp0.75|x11,340,6.66,56.47,1.05,18.27,+13.3 / -4.0 / -3.3,False,117,1.06,1.03
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.5|tpopp|x10,340,-9.05,46.18,0.94,27.87,+10.7 / -7.4 / -12.8,False,117,-7.34,0.81
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev|b0.75|a10|m1.5|tpopp|x11,340,-11.53,43.82,0.92,32.87,+15.1 / -6.7 / -20.5,False,117,-4.31,0.89
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.5|x10,78,-12.17,53.85,0.59,12.97,-4.1 / +1.5 / -8.9,False,18,4.33,2.81
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.5|x11,78,-13.73,56.41,0.58,14.24,-4.9 / +0.9 / -9.2,False,18,3.98,2.45
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.75|x10,78,-10.67,47.44,0.68,13.94,-1.6 / +0.6 / -8.9,False,18,1.79,1.43
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.75|x11,78,-13.19,47.44,0.65,16.1,-3.3 / -0.0 / -9.4,False,18,3.07,1.72
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.0|tpopp|x10,78,-8.38,38.46,0.77,14.95,+0.7 / +0.8 / -9.2,False,18,-0.17,0.97
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.0|tpopp|x11,78,-11.19,34.62,0.73,18.93,+2.3 / -3.2 / -9.8,False,18,1.38,1.26
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.5|x10,78,-10.38,48.72,0.6,11.54,-3.1 / +0.4 / -7.2,False,18,0.8,1.26
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.5|x11,78,-12.98,51.28,0.58,14.16,-2.5 / -0.6 / -9.5,False,18,1.87,1.62
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.75|x10,78,-8.57,46.15,0.68,10.61,-3.6 / +1.8 / -6.2,False,18,-0.3,0.93
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.75|x11,78,-12.12,44.87,0.63,13.56,-2.6 / +0.0 / -9.2,False,18,1.77,1.44
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.5|tpopp|x10,78,-7.61,41.03,0.73,11.41,-1.9 / +1.8 / -7.0,False,18,-0.84,0.8
GOLD,B_london,B_london_rev|ref00-05o1|act06-09|rev_cf|b0.25|a10|m1.5|tpopp|x11,78,-9.57,39.74,0.71,13.84,+1.6 / -1.4 / -9.4,False,18,0.42,1.1
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.0|tp0.5|x10,391,-8.19,68.03,0.94,16.91,+0.9 / -2.4 / -7.1,False,134,-0.98,0.98
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.0|tp0.5|x11,391,-8.06,68.03,0.94,17.1,+1.0 / -2.6 / -6.9,False,134,-0.7,0.98
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.0|tp0.75|x10,391,3.64,60.36,1.02,16.74,+11.0 / +3.1 / -11.1,False,134,-0.06,1.0
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.0|tp0.75|x11,391,3.84,60.1,1.02,18.14,+11.8 / +3.8 / -12.5,False,134,-3.37,0.94
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.0|tpopp|x10,391,14.04,43.73,1.07,32.05,+33.5 / +8.7 / -28.9,False,134,-5.69,0.91
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.0|tpopp|x11,391,12.71,40.92,1.06,41.03,+39.7 / +10.7 / -38.5,False,134,-5.77,0.91
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.5|tp0.5|x10,391,2.82,66.75,1.02,16.11,+7.1 / -2.3 / -2.5,False,134,-0.01,1.0
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.5|tp0.5|x11,391,1.74,67.01,1.01,17.09,+7.7 / -0.6 / -5.8,False,134,1.08,1.03
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.5|tp0.75|x10,391,7.24,58.06,1.05,21.84,+16.8 / -5.0 / -5.3,False,134,1.05,1.03
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.5|tp0.75|x11,391,5.5,56.78,1.04,24.46,+19.5 / -3.7 / -11.0,False,134,4.85,1.12
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.5|tpopp|x10,391,-1.66,48.08,0.99,30.34,+20.8 / -5.7 / -17.2,False,134,-3.95,0.91
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.25|a10|m1.5|tpopp|x11,391,-1.38,46.04,0.99,36.95,+29.5 / -4.4 / -27.0,False,134,-0.66,0.99
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.0|tp0.5|x10,366,-11.9,67.49,0.9,20.3,-1.5 / -4.6 / -6.3,False,125,2.12,1.06
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.0|tp0.5|x11,366,-11.36,67.49,0.91,20.25,-1.0 / -4.8 / -6.0,False,125,2.57,1.07
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.0|tp0.75|x10,366,2.16,60.11,1.01,19.13,+10.8 / -2.4 / -6.9,False,125,-0.78,0.98
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.0|tp0.75|x11,366,1.74,59.84,1.01,20.26,+11.5 / -1.8 / -8.7,False,125,-3.76,0.93
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.0|tpopp|x10,366,15.57,43.17,1.08,28.33,+33.9 / +6.8 / -25.9,False,125,-10.2,0.83
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.0|tpopp|x11,366,13.36,39.62,1.07,36.39,+40.7 / +7.3 / -35.5,False,125,-11.37,0.82
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.5|tp0.5|x10,366,-0.81,66.12,0.99,17.71,+6.0 / -5.9 / -1.3,False,125,0.09,1.0
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.5|tp0.5|x11,366,-1.65,66.39,0.99,18.24,+7.2 / -4.3 / -5.0,False,125,1.92,1.06
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.5|tp0.75|x10,366,12.74,59.56,1.1,12.82,+12.7 / -4.8 / +4.1,False,125,-1.64,0.96
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.5|tp0.75|x11,366,9.84,57.38,1.07,15.71,+14.5 / -4.4 / -1.0,False,125,1.43,1.04
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.5|tpopp|x10,366,-4.06,46.99,0.97,30.67,+19.3 / -6.6 / -17.2,False,125,-6.99,0.83
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.5|a10|m1.5|tpopp|x11,366,-4.05,44.54,0.97,36.08,+27.6 / -6.3 / -25.9,False,125,-3.62,0.92
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.75|a10|m1.0|tp0.5|x10,350,-21.91,65.14,0.82,29.83,-4.3 / -8.9 / -9.3,False,121,0.77,1.02
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.75|a10|m1.0|tp0.5|x11,350,-22.83,65.14,0.82,31.21,-4.4 / -9.1 / -9.8,False,121,1.37,1.04
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.75|a10|m1.0|tp0.75|x10,350,-8.38,58.0,0.94,23.42,+6.7 / -4.9 / -10.9,False,121,3.41,1.07
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.75|a10|m1.0|tp0.75|x11,350,-9.8,57.71,0.94,25.08,+6.9 / -4.3 / -13.1,False,121,0.69,1.01
GOLD,B_london,B_london_rev|ref00-05o1|act06-10|rev|b0.75|a10|m1.0|tpopp|x10,350,-0.52,41.71,1.0,23.93,+18.4 / +0.4 / -20.0,False,121,-9.66,0.83
